URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=1,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:08:44,02 Jun 2020 19:08:44,02 Jun 2020 19:08:44,02 Jun 2020 19:08:44,10,,,,0,1,9,52.148438,0.0,219.72656,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=0,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:08:44,02 Jun 2020 19:08:44,02 Jun 2020 19:08:44,02 Jun 2020 19:08:44,6,,,,0,0,6,86.91406,0.0,0.0,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=1,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:08:49,02 Jun 2020 19:08:49,02 Jun 2020 19:08:49,02 Jun 2020 19:08:49,8,,,,0,0,8,65.18555,0.0,0.0,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=0,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:08:49,02 Jun 2020 19:08:49,02 Jun 2020 19:08:49,02 Jun 2020 19:08:49,8,,,,0,1,7,65.18555,0.0,219.72656,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=1,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:08:54,02 Jun 2020 19:08:54,02 Jun 2020 19:08:54,02 Jun 2020 19:08:54,7,,,,0,1,6,74.49707,0.0,219.72656,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=0,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:08:54,02 Jun 2020 19:08:54,02 Jun 2020 19:08:54,02 Jun 2020 19:08:54,7,,,,0,0,7,74.49707,0.0,0.0,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=1,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:08:59,02 Jun 2020 19:08:59,02 Jun 2020 19:08:59,02 Jun 2020 19:08:59,7,,,,0,0,7,74.49707,0.0,0.0,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=0,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:08:59,02 Jun 2020 19:08:59,02 Jun 2020 19:08:59,02 Jun 2020 19:08:59,11,,,,0,0,11,47.407227,0.0,0.0,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=1,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:09:04,02 Jun 2020 19:09:04,02 Jun 2020 19:09:04,02 Jun 2020 19:09:04,6,,,,0,1,5,86.91406,0.0,219.72656,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=0,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:09:04,02 Jun 2020 19:09:04,02 Jun 2020 19:09:04,02 Jun 2020 19:09:04,8,,,,0,0,8,65.18555,0.0,0.0,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=1,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:09:09,02 Jun 2020 19:09:09,02 Jun 2020 19:09:09,02 Jun 2020 19:09:09,7,,,,0,0,7,74.49707,0.0,0.0,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=0,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:09:10,02 Jun 2020 19:09:10,02 Jun 2020 19:09:10,02 Jun 2020 19:09:10,7,,,,0,1,6,74.49707,0.0,219.72656,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=1,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:09:14,02 Jun 2020 19:09:14,02 Jun 2020 19:09:14,02 Jun 2020 19:09:14,8,,,,0,1,7,65.18555,0.0,219.72656,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=0,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:09:15,02 Jun 2020 19:09:15,02 Jun 2020 19:09:15,02 Jun 2020 19:09:15,6,,,,0,0,6,86.91406,0.0,0.0,,309,,,0,225,,22.1%
https://us.api.iheart.com/api/v3/live-meta/stream/5727/currentTrackMeta?defaultMetadata=1,COMPLETE,200,https,GET,application/json,/192.168.1.155,51455,us.api.iheart.com/151.101.209.13,443,,02 Jun 2020 19:09:19,02 Jun 2020 19:09:19,02 Jun 2020 19:09:19,02 Jun 2020 19:09:19,6,,,,0,0,6,86.91406,0.0,0.0,,309,,,0,225,,22.1%
